http://dbpedia.org/ontology/spouse(subject,object) & http://dbpedia.org/ontology/deathYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/president(v1,v0) & http://dbpedia.org/ontology/successor(subject,v1)
http://dbpedia.org/ontology/successor(subject,object) & http://dbpedia.org/ontology/successor(v0,object) & http://dbpedia.org/ontology/successor(v0,subject)
http://dbpedia.org/ontology/relative(v0,object) & http://dbpedia.org/ontology/occupation(v0,http://dbpedia.org/resource/United_States) & http://dbpedia.org/ontology/birthPlace(subject,http://dbpedia.org/resource/United_States)
http://dbpedia.org/ontology/birthYear(subject,v0) & >(v0,v1) & http://dbpedia.org/ontology/birthYear(object,v1)
http://dbpedia.org/ontology/birthPlace(subject,v0) & http://dbpedia.org/ontology/deathPlace(subject,v0) & http://dbpedia.org/ontology/predecessor(subject,object)
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/president(subject,v0)
http://dbpedia.org/ontology/relative(subject,object) & http://dbpedia.org/ontology/activeYearsStartYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/relative(object,subject) & http://dbpedia.org/ontology/birthYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/spouse(object,subject) & http://dbpedia.org/ontology/birthYear(object,v0) & <(v0,v0)
http://dbpedia.org/ontology/relative(subject,object) & http://dbpedia.org/ontology/parent(object,v0) & http://dbpedia.org/ontology/relative(subject,v0)
http://dbpedia.org/ontology/spouse(subject,object) & http://dbpedia.org/ontology/activeYearsStartYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/birthPlace(subject,v0) & http://dbpedia.org/ontology/deathPlace(subject,v0) & http://dbpedia.org/ontology/successor(object,subject)
http://dbpedia.org/ontology/relative(subject,object) & http://dbpedia.org/ontology/birthYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/spouse(subject,object) & http://dbpedia.org/ontology/birthYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/successor(v0,subject) & http://dbpedia.org/ontology/president(v0,v1) & http://dbpedia.org/ontology/successor(object,v1)
http://dbpedia.org/ontology/predecessor(v0,object) & http://dbpedia.org/ontology/president(v1,v0) & http://dbpedia.org/ontology/successor(v1,subject)
