http://dbpedia.org/ontology/successor(subject,object) & http://dbpedia.org/ontology/successor(v0,object) & http://dbpedia.org/ontology/successor(v0,subject)
http://dbpedia.org/ontology/relative(v0,object) & http://dbpedia.org/ontology/occupation(v0,http://dbpedia.org/resource/United_States) & http://dbpedia.org/ontology/birthPlace(subject,http://dbpedia.org/resource/United_States)
http://dbpedia.org/ontology/relative(subject,object) & http://dbpedia.org/ontology/relative(v0,object) & http://dbpedia.org/ontology/parent(v0,subject)
http://dbpedia.org/ontology/birthYear(subject,v0) & >(v0,v1) & http://dbpedia.org/ontology/birthYear(object,v1)
http://dbpedia.org/ontology/successor(subject,object) & http://dbpedia.org/ontology/orderInOffice(object,v0) & http://dbpedia.org/ontology/orderInOffice(subject,v0)
http://dbpedia.org/ontology/predecessor(subject,object)
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/president(subject,v0)
http://dbpedia.org/ontology/relative(subject,object) & http://dbpedia.org/ontology/parent(object,v0) & http://dbpedia.org/ontology/relative(subject,v0)
http://dbpedia.org/ontology/birthPlace(object,v0) & http://dbpedia.org/ontology/birthPlace(subject,v0) & http://dbpedia.org/ontology/spouse(subject,object)
http://dbpedia.org/ontology/successor(v0,subject) & http://dbpedia.org/ontology/president(v0,v1) & http://dbpedia.org/ontology/predecessor(v1,object)
http://dbpedia.org/ontology/successor(subject,object) & http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/successor(subject,v0)
http://dbpedia.org/ontology/birthPlace(subject,v0) & http://dbpedia.org/ontology/restingPlace(v1,v0) & http://dbpedia.org/ontology/knownFor(v1,object)
http://dbpedia.org/ontology/relative(subject,object) & http://dbpedia.org/ontology/birthYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/successor(v0,subject) & http://dbpedia.org/ontology/president(v0,v1) & http://dbpedia.org/ontology/successor(object,v1)
http://dbpedia.org/ontology/spouse(subject,object) & http://dbpedia.org/ontology/birthYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/successor(v0,object) & http://dbpedia.org/ontology/president(subject,v0)
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/primeMinister(subject,v0)
http://dbpedia.org/ontology/successor(subject,v0) & http://dbpedia.org/ontology/predecessor(v0,subject) & http://dbpedia.org/ontology/spouse(object,subject)
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/president(v1,v0) & http://dbpedia.org/ontology/predecessor(subject,v1)
