http://dbpedia.org/ontology/spouse(v0,object) & http://dbpedia.org/ontology/child(v0,subject) & http://dbpedia.org/ontology/child(object,subject)
http://dbpedia.org/ontology/predecessor(subject,object) & http://dbpedia.org/ontology/activeYearsEndYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/predecessor(object,subject) & http://dbpedia.org/ontology/activeYearsEndYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/activeYearsStartYear(subject,v0) & >(v0,v0) & http://dbpedia.org/ontology/activeYearsEndYear(object,v0)
http://dbpedia.org/ontology/child(subject,object) & http://dbpedia.org/ontology/child(v0,object) & http://dbpedia.org/ontology/spouse(subject,v0)
http://dbpedia.org/ontology/predecessor(subject,object) & http://dbpedia.org/ontology/spouse(v0,object) & http://dbpedia.org/ontology/parent(subject,v0)
http://dbpedia.org/ontology/parent(subject,object)
http://dbpedia.org/ontology/activeYearsStartYear(object,v0) & >(v0,v0) & http://dbpedia.org/ontology/activeYearsEndYear(subject,v0)
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/primeMinister(v1,v0) & http://dbpedia.org/ontology/predecessor(subject,v1)
http://dbpedia.org/ontology/spouse(subject,v0) & http://dbpedia.org/ontology/parent(object,v0)
http://dbpedia.org/ontology/successor(subject,object) & http://dbpedia.org/ontology/activeYearsStartYear(object,v0) & <(v0,v0)
http://dbpedia.org/ontology/successor(object,subject) & http://dbpedia.org/ontology/activeYearsStartYear(object,v0) & <(v0,v0)
http://dbpedia.org/ontology/birthPlace(object,v0) & http://dbpedia.org/ontology/deathPlace(subject,v0) & http://dbpedia.org/ontology/predecessor(object,subject)
http://dbpedia.org/ontology/child(object,subject) & http://dbpedia.org/ontology/spouse(object,v0) & http://dbpedia.org/ontology/child(v0,subject)
http://dbpedia.org/ontology/successor(v0,object) & http://dbpedia.org/ontology/orderInOffice(v0,v1) & http://dbpedia.org/ontology/office(subject,v1)
http://dbpedia.org/ontology/birthPlace(object,v0) & http://dbpedia.org/ontology/deathPlace(subject,v0) & http://dbpedia.org/ontology/predecessor(subject,object)
http://dbpedia.org/ontology/predecessor(object,v0) & http://dbpedia.org/ontology/president(v1,v0) & http://dbpedia.org/ontology/successor(subject,v1)
http://dbpedia.org/ontology/relative(subject,object) & http://dbpedia.org/ontology/relative(v0,object) & http://dbpedia.org/ontology/relative(subject,v0)
http://dbpedia.org/ontology/spouse(subject,v0) & http://dbpedia.org/ontology/spouse(v0,subject) & http://dbpedia.org/ontology/relative(subject,object)
http://dbpedia.org/ontology/predecessor(subject,object) & http://dbpedia.org/ontology/activeYearsStartYear(object,v0) & >(v0,v0)
http://dbpedia.org/ontology/successor(object,subject) & http://dbpedia.org/ontology/deathPlace(object,v0) & http://dbpedia.org/ontology/birthPlace(subject,v0)
http://dbpedia.org/ontology/spouse(v0,object) & http://dbpedia.org/ontology/spouse(object,v0) & http://dbpedia.org/ontology/relative(subject,object)
http://dbpedia.org/ontology/successor(v0,subject) & http://dbpedia.org/ontology/primeMinister(v0,v1) & http://dbpedia.org/ontology/successor(object,v1)
http://dbpedia.org/ontology/successor(subject,v0) & http://dbpedia.org/ontology/primeMinister(v0,v1) & http://dbpedia.org/ontology/successor(v1,object)
http://dbpedia.org/ontology/president(v0,object) & http://dbpedia.org/ontology/region(v0,v1) & http://dbpedia.org/ontology/birthPlace(subject,v1)
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/successor(subject,v0)
http://dbpedia.org/ontology/office(object,v0) & http://dbpedia.org/ontology/orderInOffice(subject,v0)
http://dbpedia.org/ontology/relative(subject,object)
http://dbpedia.org/ontology/office(subject,v0) & http://dbpedia.org/ontology/office(object,v0) & http://dbpedia.org/ontology/predecessor(subject,object)
http://dbpedia.org/ontology/spouse(subject,v0) & http://dbpedia.org/ontology/child(v0,object)
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/president(subject,v0)
http://dbpedia.org/ontology/successor(v0,object) & http://dbpedia.org/ontology/otherParty(v0,v1) & http://dbpedia.org/ontology/party(subject,v1)
http://dbpedia.org/ontology/spouse(v0,object) & http://dbpedia.org/ontology/spouse(v0,subject)
http://dbpedia.org/ontology/predecessor(v0,object) & http://dbpedia.org/ontology/country(v0,v1) & http://dbpedia.org/ontology/birthPlace(subject,v1)
http://dbpedia.org/ontology/activeYearsEndYear(object,v0) & <(v0,v0) & http://dbpedia.org/ontology/activeYearsStartYear(subject,v0)
http://dbpedia.org/ontology/spouse(v0,object) & http://dbpedia.org/ontology/parent(subject,v0)
http://dbpedia.org/ontology/termPeriod(subject,v0) & http://dbpedia.org/ontology/office(v0,v1) & http://dbpedia.org/ontology/orderInOffice(object,v1)
http://dbpedia.org/ontology/spouse(subject,v0) & http://dbpedia.org/ontology/spouse(object,v0)
http://dbpedia.org/ontology/successor(subject,object) & http://dbpedia.org/ontology/office(object,v0) & http://dbpedia.org/ontology/office(subject,v0)
